amount,payment_method,failure_reason,attempt_count,days_since_failure,day_of_month,hour_of_day,previous_successes,previous_failures,previous_recovery_success,is_subscription,recovery_succeeded
1297.54,upi,network_timeout,1,10.4,1,8,4,2,True,1,0
3019.5,card,insufficient_funds,1,2.3,21,14,3,2,False,0,1
1626.99,subscription_mandate,insufficient_funds,1,0.2,9,11,2,0,False,1,1
5768.82,upi,network_timeout,1,1.1,18,19,11,3,False,0,1
2146.85,upi,insufficient_funds,1,0.9,24,20,4,0,True,0,1
1666.5,subscription_mandate,card_expired,2,2.7,14,14,15,0,True,1,0
5860.14,card,card_expired,1,0.3,25,10,2,1,False,0,1
2996.96,upi,insufficient_funds,1,0.1,24,14,3,0,False,0,1
4900.87,card,network_timeout,1,1.5,8,19,11,1,True,0,1
6862.28,card,insufficient_funds,1,1.7,13,16,1,1,False,0,0
1873.53,card,network_timeout,1,5.9,27,7,4,0,True,0,1
2526.08,card,bank_outage,1,3.5,24,6,12,0,True,0,1
5215.67,upi,card_expired,3,2.9,16,9,13,0,True,0,0
268.92,card,authentication_failed,2,0.4,6,14,8,1,False,1,1
2227.0,upi,insufficient_funds,3,2.5,1,9,9,2,False,0,0
1993.44,card,network_timeout,1,0.9,26,10,4,1,True,0,1
3417.44,card,insufficient_funds,2,1.6,27,13,6,1,False,0,1
1186.78,subscription_mandate,high_risk_fraud,2,5.1,24,14,15,1,True,1,0
6541.37,upi,insufficient_funds,3,1.3,18,18,9,0,False,0,1
1256.41,subscription_mandate,bank_outage,1,0.7,24,12,2,0,False,1,1
1614.67,upi,insufficient_funds,2,4.7,7,18,7,0,False,1,1
1342.15,card,card_expired,1,2.8,13,7,14,1,True,1,1
7382.69,upi,insufficient_funds,1,10.1,11,14,12,2,False,0,0
373.52,upi,insufficient_funds,1,3.8,22,12,1,3,False,0,1
12187.82,card,insufficient_funds,1,0.8,29,20,6,0,True,0,1
9191.49,netbanking,insufficient_funds,3,1.0,16,17,4,1,True,1,1
1467.95,upi,network_timeout,3,0.2,14,16,8,1,True,0,1
6150.15,upi,card_expired,2,0.4,9,20,17,0,False,0,1
2743.75,upi,insufficient_funds,1,2.0,8,10,1,1,False,0,0
10803.44,upi,authentication_failed,1,3.8,15,17,3,0,False,0,1
5742.15,card,bank_outage,1,0.6,5,19,3,0,False,0,1
17567.93,subscription_mandate,insufficient_funds,2,0.4,13,23,6,0,True,1,1
598.29,card,card_expired,1,3.1,26,12,6,3,True,0,1
2899.26,card,card_expired,2,2.5,6,16,3,3,False,0,0
517.14,card,bank_outage,1,1.0,8,9,8,1,False,0,1
1530.21,upi,authentication_failed,1,0.4,1,14,0,0,False,0,1
18484.49,subscription_mandate,bank_outage,1,0.6,11,12,7,0,True,1,1
3719.63,subscription_mandate,high_risk_fraud,1,3.0,21,8,4,0,True,1,0
5919.97,upi,network_timeout,3,3.1,31,20,4,3,False,1,0
3875.94,subscription_mandate,high_risk_fraud,1,0.3,23,20,4,1,True,1,0
3660.72,upi,bank_outage,1,0.4,10,21,14,0,False,0,1
1525.21,card,bank_outage,1,0.9,10,9,3,3,False,0,1
1289.77,upi,network_timeout,2,9.1,13,2,4,1,True,0,1
1488.85,card,network_timeout,1,0.1,31,17,4,2,False,0,1
209.07,card,insufficient_funds,1,2.0,11,10,8,1,True,0,1
2266.89,card,insufficient_funds,2,1.1,7,15,7,2,True,0,1
3028.63,card,insufficient_funds,1,2.3,28,14,3,0,False,0,1
1397.87,subscription_mandate,insufficient_funds,2,2.7,19,14,5,0,True,1,1
2169.79,subscription_mandate,authentication_failed,2,1.2,15,13,5,1,False,1,1
3914.9,card,network_timeout,1,1.7,26,1,8,0,True,0,1
5411.72,upi,insufficient_funds,1,6.4,13,10,6,0,True,1,1
830.45,card,card_expired,1,14.0,23,20,4,1,False,0,0
1193.57,card,insufficient_funds,2,3.2,10,12,5,0,False,0,1
4806.21,card,network_timeout,1,1.1,13,11,5,1,False,0,1
4146.86,card,authentication_failed,2,5.7,25,2,7,1,True,1,1
8184.18,card,insufficient_funds,2,0.5,27,11,6,1,False,0,1
7884.33,card,card_expired,1,0.4,24,10,11,2,True,0,0
21447.98,card,high_risk_fraud,1,0.9,24,13,14,1,True,0,0
1875.28,card,bank_outage,1,14.0,11,16,6,1,True,0,1
10104.21,subscription_mandate,authentication_failed,1,0.9,8,6,9,2,False,1,1
1066.34,card,card_expired,4,14.0,18,17,3,1,False,0,0
21049.83,card,insufficient_funds,2,1.8,23,2,13,0,False,1,1
3674.7,upi,bank_outage,2,2.2,25,16,3,1,False,0,1
3975.15,card,insufficient_funds,1,2.1,11,9,4,2,True,0,1
5948.73,upi,network_timeout,1,2.8,8,11,7,0,False,0,1
720.66,card,network_timeout,1,1.3,9,8,8,0,True,0,1
927.71,upi,insufficient_funds,4,0.0,12,14,3,0,False,0,1
2708.38,upi,card_expired,2,4.9,12,18,1,0,False,0,0
3331.4,upi,network_timeout,1,0.4,29,14,5,1,False,1,1
15903.56,upi,authentication_failed,5,0.7,13,20,3,0,False,0,0
1038.69,card,card_expired,1,3.4,2,3,7,1,True,0,0
9761.23,card,network_timeout,2,9.1,1,11,6,1,True,0,1
1921.71,card,insufficient_funds,3,1.4,7,11,12,1,True,1,1
1897.76,upi,authentication_failed,2,0.2,9,11,2,0,False,0,1
2105.99,card,bank_outage,3,1.0,3,12,6,0,False,0,1
1854.28,card,insufficient_funds,2,0.6,22,14,10,0,True,1,0
3781.53,upi,network_timeout,1,2.2,30,9,7,1,False,0,1
1710.52,card,network_timeout,2,5.0,12,9,10,2,True,1,1
685.8,card,network_timeout,2,4.1,10,8,12,0,True,0,0
1917.87,upi,insufficient_funds,1,2.5,20,10,15,0,True,0,1
3681.13,card,network_timeout,3,2.9,17,16,8,1,True,0,1
690.84,netbanking,network_timeout,2,0.9,21,13,18,1,True,0,1
4120.16,subscription_mandate,insufficient_funds,1,1.9,27,10,7,1,True,1,1
7061.89,subscription_mandate,insufficient_funds,1,0.8,31,21,5,0,True,1,1
9245.92,card,authentication_failed,1,1.2,9,15,5,1,True,1,1
3307.33,card,bank_outage,1,4.4,14,10,8,0,True,0,1
480.97,upi,card_expired,1,0.2,3,4,1,0,False,0,1
4371.48,upi,authentication_failed,2,2.8,19,10,5,1,True,0,1
5828.15,upi,insufficient_funds,1,6.2,10,13,2,0,False,0,0
1303.91,card,network_timeout,1,0.1,23,9,7,1,False,0,1
2286.06,card,card_expired,1,1.0,16,11,14,0,True,0,1
3771.54,card,insufficient_funds,3,11.5,21,22,5,3,True,0,0
12191.99,card,high_risk_fraud,3,6.4,15,20,5,2,True,1,0
1938.63,card,network_timeout,1,6.1,17,13,5,0,True,0,1
5443.24,subscription_mandate,insufficient_funds,1,2.5,20,18,1,1,False,1,1
3244.34,card,authentication_failed,3,1.2,25,10,6,0,False,0,0
2920.43,upi,authentication_failed,1,3.4,5,17,2,0,False,0,1
8082.23,subscription_mandate,network_timeout,2,0.4,21,19,12,0,False,1,1
1154.84,card,insufficient_funds,1,3.3,14,18,14,0,False,1,1
3003.0,upi,insufficient_funds,1,0.1,21,15,10,1,True,0,1
2501.05,upi,network_timeout,2,1.0,21,18,3,1,False,0,1
628.77,card,authentication_failed,1,2.8,9,0,11,0,True,0,0
7400.66,upi,insufficient_funds,2,7.4,14,11,12,1,False,1,1
5146.72,netbanking,card_expired,4,2.7,25,18,2,2,False,0,0
2516.17,upi,insufficient_funds,1,2.8,20,12,6,0,True,1,1
1929.0,netbanking,card_expired,1,2.3,18,9,11,0,True,0,0
2441.09,subscription_mandate,bank_outage,2,2.0,26,18,4,2,False,1,1
4613.0,card,insufficient_funds,2,2.2,27,15,3,0,False,0,1
2559.6,upi,bank_outage,1,4.9,2,13,8,0,False,1,1
1338.43,upi,bank_outage,1,2.6,5,11,0,0,False,0,1
1532.46,upi,card_expired,1,0.2,23,7,7,0,False,0,0
2414.12,upi,authentication_failed,1,2.0,13,19,7,1,False,0,0
1054.34,upi,insufficient_funds,2,7.0,31,9,2,1,False,0,1
3294.44,subscription_mandate,insufficient_funds,3,2.7,22,15,7,0,True,1,1
1195.46,card,card_expired,2,2.1,7,10,7,3,True,0,0
1033.9,upi,card_expired,2,0.0,29,10,1,2,False,0,0
43209.64,card,insufficient_funds,2,0.1,4,12,8,0,True,1,1
13986.76,upi,high_risk_fraud,1,1.8,27,17,5,0,False,1,0
2778.18,upi,insufficient_funds,1,1.7,24,10,8,0,True,1,1
5249.64,upi,insufficient_funds,1,0.1,19,7,2,1,False,1,0
6117.16,card,network_timeout,1,0.0,3,13,13,0,True,0,1
2280.39,upi,authentication_failed,3,2.7,23,14,5,1,True,0,1
3147.87,card,card_expired,2,1.1,16,16,7,0,False,0,0
1927.63,card,insufficient_funds,1,3.2,13,12,4,0,False,0,1
7556.05,card,card_expired,1,0.8,20,12,6,1,True,0,1
7650.22,subscription_mandate,insufficient_funds,1,4.7,6,9,5,0,True,1,1
9953.97,card,card_expired,1,0.9,20,10,12,1,True,0,1
3100.75,subscription_mandate,bank_outage,2,4.5,16,10,5,1,False,1,1
17171.81,card,card_expired,3,1.0,17,8,13,0,False,1,0
2278.53,upi,card_expired,1,0.1,30,21,15,0,False,0,1
15401.77,upi,network_timeout,2,0.3,12,9,4,2,True,0,1
1608.46,upi,insufficient_funds,2,3.5,12,14,3,0,False,0,1
759.23,upi,insufficient_funds,1,0.8,27,12,2,0,False,0,1
15138.97,upi,network_timeout,1,5.9,17,14,5,0,True,1,1
4421.96,subscription_mandate,insufficient_funds,1,1.8,30,14,6,2,True,1,1
3894.07,upi,insufficient_funds,2,0.3,30,13,7,1,False,0,1
1764.4,card,insufficient_funds,2,3.5,7,11,5,0,True,0,1
1140.66,card,bank_outage,2,0.6,4,11,4,1,True,0,1
1242.37,upi,bank_outage,2,1.4,6,9,9,0,True,1,1
2764.71,upi,card_expired,1,3.3,2,12,8,0,False,0,1
2132.01,upi,card_expired,1,0.1,26,11,11,0,True,1,1
425.59,upi,card_expired,1,0.6,20,23,3,3,False,0,1
11208.0,card,insufficient_funds,2,3.2,4,7,5,1,True,0,1
1672.81,upi,network_timeout,1,3.7,11,14,3,0,False,0,1
7439.57,upi,high_risk_fraud,3,2.7,1,22,4,0,True,0,0
1293.25,upi,card_expired,1,0.2,21,20,1,1,False,0,1
2805.56,upi,card_expired,1,8.2,27,16,2,1,False,0,1
5855.17,subscription_mandate,network_timeout,2,2.6,13,12,5,1,True,1,1
5171.47,upi,insufficient_funds,2,0.1,23,17,4,2,False,0,1
1917.61,subscription_mandate,insufficient_funds,2,6.7,16,20,12,2,False,1,1
3859.78,card,authentication_failed,1,2.1,22,14,3,2,False,0,1
4484.36,upi,insufficient_funds,1,2.6,30,11,4,0,True,0,1
2136.37,upi,insufficient_funds,1,1.7,13,1,7,0,True,1,0
895.74,upi,card_expired,1,3.3,15,13,1,0,False,0,1
1391.16,card,bank_outage,1,0.9,12,7,5,0,False,0,1
1734.88,upi,bank_outage,1,1.5,22,11,6,2,False,0,1
2498.52,card,insufficient_funds,2,0.3,13,15,15,0,True,0,1
10230.64,subscription_mandate,network_timeout,1,0.6,31,10,4,2,False,1,1
5523.32,card,insufficient_funds,1,1.8,20,10,16,1,False,1,1
1170.92,card,authentication_failed,3,1.4,13,15,1,1,False,1,0
12744.69,upi,insufficient_funds,1,2.2,14,6,5,0,True,1,1
2273.45,card,insufficient_funds,1,0.4,1,20,3,0,False,0,1
4469.61,card,bank_outage,1,0.9,16,22,1,4,False,0,1
1048.29,upi,insufficient_funds,1,3.3,22,22,6,0,True,0,1
1624.55,upi,bank_outage,2,2.4,7,0,10,0,True,0,1
6211.42,card,insufficient_funds,1,0.4,20,0,2,0,False,1,0
1106.56,upi,card_expired,1,5.2,18,7,3,1,False,1,0
2564.85,upi,insufficient_funds,1,1.5,11,20,24,1,False,0,1
3728.72,upi,card_expired,1,0.4,26,19,3,1,False,0,0
972.0,card,insufficient_funds,1,0.3,23,1,8,1,True,0,1
492.86,card,insufficient_funds,1,0.8,6,6,8,0,True,1,1
5522.83,subscription_mandate,insufficient_funds,1,1.7,24,11,10,2,True,1,0
32113.9,upi,network_timeout,2,0.5,8,10,9,0,False,1,0
3688.52,card,network_timeout,1,3.0,8,0,1,1,False,1,0
4383.8,netbanking,insufficient_funds,1,2.0,17,7,11,0,True,0,0
1101.4,card,insufficient_funds,1,2.1,7,16,11,1,True,0,1
9160.97,upi,insufficient_funds,1,3.2,2,15,4,0,True,0,1
1738.73,upi,insufficient_funds,1,2.5,22,11,6,2,False,0,1
6955.9,subscription_mandate,card_expired,1,4.6,24,10,5,0,True,1,1
4215.69,subscription_mandate,card_expired,1,3.0,14,13,1,1,False,1,0
4309.28,card,high_risk_fraud,1,0.5,10,15,31,1,True,0,0
4162.93,upi,network_timeout,1,0.1,4,11,2,0,False,0,1
4045.22,card,insufficient_funds,1,1.0,24,8,10,1,True,1,1
3149.66,upi,insufficient_funds,1,8.0,4,20,7,0,True,1,1
5839.13,upi,insufficient_funds,1,2.0,18,8,5,1,False,0,1
1269.73,card,insufficient_funds,3,1.5,1,18,5,6,True,1,1
1968.57,card,card_expired,2,5.8,18,14,4,2,True,0,1
9147.9,card,insufficient_funds,2,2.4,3,13,6,1,False,0,1
2851.54,card,insufficient_funds,1,0.7,4,10,4,1,True,0,1
1820.11,card,insufficient_funds,1,2.6,21,17,9,1,True,1,1
6194.29,subscription_mandate,bank_outage,2,3.0,10,13,12,0,True,1,1
5185.85,upi,insufficient_funds,1,0.6,30,7,6,0,False,0,1
757.61,upi,high_risk_fraud,2,13.7,20,18,14,2,False,0,0
4707.62,netbanking,card_expired,2,0.5,25,16,10,0,False,0,0
2761.71,upi,insufficient_funds,1,1.2,5,18,7,0,True,0,0
4631.85,card,card_expired,1,0.6,15,10,7,0,True,0,1
2464.23,netbanking,card_expired,1,0.6,14,11,7,1,True,0,1
3706.6,upi,card_expired,1,1.5,22,11,3,0,False,0,0
469.7,upi,card_expired,2,1.5,1,9,2,1,False,0,0
1090.68,subscription_mandate,insufficient_funds,1,2.7,19,19,15,1,True,1,1
4750.91,upi,insufficient_funds,1,2.2,27,11,2,2,False,0,1
25830.02,upi,insufficient_funds,1,2.6,8,11,4,1,False,0,1
3396.66,subscription_mandate,bank_outage,2,3.3,9,13,5,1,True,1,1
1308.29,upi,bank_outage,1,3.5,13,21,5,1,True,0,1
2756.92,netbanking,bank_outage,1,0.1,24,11,9,3,False,1,1
1092.17,card,authentication_failed,2,1.6,15,20,6,2,True,0,0
7516.39,card,card_expired,2,4.4,26,20,6,2,True,1,1
2548.53,upi,authentication_failed,2,1.3,9,11,7,0,True,0,1
6297.37,card,card_expired,2,0.3,30,15,2,1,False,0,0
2125.77,subscription_mandate,card_expired,2,2.6,30,16,2,2,False,1,1
6821.02,card,bank_outage,3,1.4,10,10,12,0,True,0,1
566.1,upi,insufficient_funds,2,2.4,9,23,4,1,False,0,0
2494.97,card,insufficient_funds,1,0.1,24,15,3,1,False,0,1
3966.46,subscription_mandate,card_expired,3,0.1,22,17,15,3,True,1,0
1916.94,card,insufficient_funds,3,1.2,22,16,11,0,True,0,0
3373.0,card,insufficient_funds,1,1.1,11,10,14,1,True,0,1
3321.89,card,network_timeout,2,1.4,21,15,9,1,True,0,1
6272.62,upi,card_expired,4,0.7,15,19,11,1,False,0,0
4270.02,subscription_mandate,insufficient_funds,1,4.3,29,17,1,2,False,1,1
3475.99,subscription_mandate,insufficient_funds,1,0.6,22,12,4,0,False,1,1
5385.78,card,authentication_failed,1,0.1,20,14,7,0,True,0,1
722.16,upi,high_risk_fraud,2,1.3,24,15,10,1,False,0,0
1239.96,card,bank_outage,4,2.1,15,11,9,2,False,0,1
701.53,upi,insufficient_funds,1,1.1,8,11,16,1,False,0,1
3998.77,upi,card_expired,2,0.6,18,12,10,1,False,0,0
3541.95,card,insufficient_funds,2,0.1,17,23,6,0,False,1,0
8491.03,upi,network_timeout,2,2.3,14,17,2,1,False,1,1
3349.28,subscription_mandate,card_expired,1,1.9,20,8,10,0,False,1,1
1382.25,card,network_timeout,1,1.7,15,8,3,2,False,0,1
2753.42,card,card_expired,1,2.8,2,8,8,1,True,1,0
451.29,card,authentication_failed,1,0.8,28,19,0,1,False,1,1
1690.19,card,card_expired,1,0.3,24,8,2,0,False,0,0
295.19,card,card_expired,1,1.8,31,12,5,1,False,0,1
3280.23,upi,card_expired,2,0.1,20,16,5,1,True,1,1
1898.14,card,bank_outage,3,3.5,28,18,12,1,True,0,1
2166.68,upi,authentication_failed,1,0.1,20,11,10,3,False,0,1
1055.29,subscription_mandate,card_expired,2,1.5,31,10,5,0,True,1,1
1336.79,subscription_mandate,authentication_failed,1,0.1,7,7,3,0,False,1,1
4552.15,upi,card_expired,1,0.2,9,7,4,1,True,0,0
670.17,card,insufficient_funds,1,1.4,16,9,1,0,False,1,1
3847.27,card,insufficient_funds,1,1.0,8,16,10,1,True,0,1
1176.03,card,insufficient_funds,3,0.6,18,6,5,2,True,0,1
537.59,subscription_mandate,network_timeout,1,0.4,12,16,5,1,True,1,1
7359.22,subscription_mandate,insufficient_funds,1,2.2,11,19,7,1,True,1,1
8072.86,card,insufficient_funds,1,0.9,11,13,25,0,True,1,1
1501.89,card,insufficient_funds,2,2.1,22,20,3,0,False,0,0
1488.69,upi,network_timeout,1,1.3,5,13,8,1,False,1,1
1947.33,card,authentication_failed,3,3.9,2,13,5,1,False,0,0
1177.26,subscription_mandate,network_timeout,1,5.8,28,9,0,1,False,1,1
1379.58,card,insufficient_funds,1,0.0,16,15,12,0,True,0,1
3659.4,card,card_expired,1,0.3,26,17,5,1,True,0,0
15780.09,card,insufficient_funds,2,5.8,2,9,8,0,False,0,1
1773.59,card,authentication_failed,2,3.3,8,15,0,1,False,0,0
6129.04,card,insufficient_funds,1,1.9,14,12,10,0,True,0,1
3352.97,netbanking,high_risk_fraud,1,0.0,16,22,2,0,False,0,0
541.85,card,network_timeout,1,6.0,28,6,11,0,False,0,1
2387.51,upi,network_timeout,3,3.7,5,12,5,1,True,1,0
2132.29,card,network_timeout,2,0.3,14,12,3,1,False,1,1
9118.72,card,insufficient_funds,1,3.0,5,13,5,1,True,0,1
9458.21,card,insufficient_funds,1,3.6,31,11,5,1,False,1,1
3425.9,card,card_expired,1,8.4,21,10,13,0,True,1,0
7279.62,card,insufficient_funds,3,2.1,24,11,7,1,True,0,0
2139.39,card,network_timeout,1,3.3,20,9,5,1,True,0,1
6683.66,netbanking,card_expired,1,2.9,30,8,12,0,False,1,0
2671.26,upi,authentication_failed,2,2.3,31,19,7,1,False,0,0
6554.5,subscription_mandate,authentication_failed,1,0.4,28,13,3,0,False,1,0
7182.98,card,insufficient_funds,2,5.6,7,18,6,0,False,0,1
4650.85,upi,insufficient_funds,1,7.5,27,11,21,0,False,0,1
1252.09,upi,card_expired,2,2.8,9,20,12,0,True,1,0
1671.56,card,insufficient_funds,1,0.1,11,18,16,0,False,1,1
4803.16,card,bank_outage,1,1.3,1,21,6,0,True,0,1
5454.05,upi,network_timeout,3,2.8,26,18,10,0,True,0,0
2814.53,upi,network_timeout,3,1.9,29,17,0,0,False,0,0
1842.61,upi,card_expired,1,1.2,11,15,2,0,False,1,1
2899.37,card,network_timeout,2,4.7,25,18,3,0,False,0,1
1899.55,subscription_mandate,bank_outage,1,0.7,27,11,8,0,True,1,1
1909.09,card,high_risk_fraud,1,4.9,18,6,7,2,True,0,0
14243.13,subscription_mandate,network_timeout,1,0.2,15,11,14,1,True,1,1
1590.91,netbanking,network_timeout,1,0.8,20,18,3,1,False,0,1
3854.55,netbanking,insufficient_funds,1,2.2,1,8,12,0,False,0,1
2800.72,upi,network_timeout,2,3.3,15,19,2,3,False,0,0
809.25,card,insufficient_funds,2,3.0,29,14,13,0,True,0,1
784.53,upi,card_expired,1,0.9,11,18,10,1,True,0,1
2268.77,upi,card_expired,2,0.2,22,13,9,1,True,0,0
420.98,upi,insufficient_funds,1,0.3,2,19,23,1,False,1,0
12674.73,card,insufficient_funds,1,0.6,22,23,0,3,False,1,0
1762.6,card,insufficient_funds,1,3.9,11,18,3,1,False,0,1
1637.83,card,network_timeout,1,0.9,28,19,5,0,True,0,1
7337.53,upi,bank_outage,2,0.1,23,18,2,1,False,0,1
2150.28,upi,authentication_failed,1,0.5,30,12,2,0,False,0,0
4384.97,netbanking,network_timeout,3,3.8,3,11,20,1,True,1,1
1457.79,upi,card_expired,1,1.1,24,14,5,2,False,0,0
2542.47,upi,network_timeout,1,0.9,9,9,0,0,False,0,1
5835.0,card,bank_outage,1,8.4,18,12,3,1,False,0,0
1123.68,upi,insufficient_funds,2,1.9,8,8,7,1,True,0,1
3924.37,card,high_risk_fraud,1,2.9,6,10,4,0,True,0,0
277.31,card,authentication_failed,1,2.9,26,17,10,2,True,0,0
7623.22,card,insufficient_funds,1,0.2,23,6,4,1,False,0,0
1479.15,card,network_timeout,2,7.5,17,20,3,1,False,1,0
2259.52,card,insufficient_funds,1,1.6,16,5,5,1,True,0,0
2234.65,upi,authentication_failed,4,3.8,17,10,14,0,True,0,1
1014.98,card,bank_outage,1,1.5,17,21,2,1,False,0,1
947.22,card,insufficient_funds,1,7.1,25,19,13,1,True,0,1
3901.87,card,network_timeout,3,1.5,21,7,3,1,False,0,0
4070.42,upi,card_expired,1,0.2,28,19,6,2,False,0,1
1100.21,upi,insufficient_funds,1,1.2,24,19,1,1,False,0,0
3971.73,card,network_timeout,2,3.1,8,13,2,1,False,0,1
4032.35,card,network_timeout,1,2.7,9,19,9,1,False,0,1
1736.46,subscription_mandate,card_expired,1,2.1,16,13,6,0,False,1,1
761.93,upi,network_timeout,1,1.8,10,8,0,1,False,0,0
2359.51,upi,insufficient_funds,2,1.4,21,10,13,2,True,1,1
3389.96,upi,insufficient_funds,1,0.6,8,11,8,0,False,1,1
2314.67,netbanking,bank_outage,2,2.6,14,11,5,0,False,0,1
1431.9,subscription_mandate,insufficient_funds,4,0.1,24,17,4,0,False,1,1
3715.51,card,card_expired,2,1.2,17,9,5,0,True,0,1
7621.98,upi,authentication_failed,1,4.6,15,17,8,1,False,0,1
1220.15,card,network_timeout,2,1.0,31,14,6,0,True,0,1
1866.45,upi,bank_outage,2,2.3,19,15,10,1,False,0,1
28820.1,card,bank_outage,1,0.2,24,17,5,1,False,1,1
3170.93,card,authentication_failed,2,0.4,17,18,6,0,False,0,1
780.45,subscription_mandate,authentication_failed,1,0.4,21,11,18,1,False,1,1
1587.91,netbanking,insufficient_funds,1,1.6,27,16,22,1,True,0,1
1234.93,card,card_expired,2,6.3,7,4,3,2,False,0,1
3437.0,subscription_mandate,insufficient_funds,1,7.5,19,18,8,0,True,1,0
3219.41,card,insufficient_funds,1,0.9,11,17,12,2,True,1,1
1376.31,upi,insufficient_funds,1,0.1,31,21,8,1,True,0,1
12973.7,netbanking,bank_outage,1,2.9,15,9,5,0,True,0,1
2634.95,card,network_timeout,2,0.4,19,8,2,1,False,0,1
1619.45,upi,authentication_failed,3,2.0,2,20,7,2,True,0,1
813.21,upi,card_expired,2,1.2,16,11,14,1,True,0,1
1090.85,card,card_expired,5,5.6,13,15,9,1,False,0,0
795.19,card,insufficient_funds,1,2.4,2,21,12,1,False,0,1
2055.94,card,insufficient_funds,1,1.3,1,16,0,1,False,1,1
1100.51,upi,insufficient_funds,2,0.4,14,10,3,2,False,0,1
4942.3,card,high_risk_fraud,2,1.3,27,8,1,0,False,0,0
1442.32,card,insufficient_funds,3,1.3,11,11,6,1,False,0,0
5198.79,upi,network_timeout,2,0.0,27,16,2,2,False,0,1
3798.34,card,insufficient_funds,1,3.9,19,21,3,1,False,0,1
4363.18,card,card_expired,2,4.1,19,6,8,1,False,1,0
5470.22,upi,authentication_failed,1,2.4,11,12,8,1,False,0,1
14676.33,upi,authentication_failed,1,0.2,24,18,9,1,True,0,1
1136.72,card,insufficient_funds,2,0.7,10,19,5,1,True,0,0
5225.99,netbanking,authentication_failed,2,4.1,22,19,0,1,False,0,1
3492.27,upi,insufficient_funds,1,0.6,31,18,2,0,False,1,1
6354.72,card,network_timeout,2,2.1,18,9,16,3,True,0,1
2696.52,upi,insufficient_funds,3,1.3,10,11,3,2,False,0,0
7033.29,upi,card_expired,1,0.6,15,15,5,0,False,0,1
763.23,upi,network_timeout,1,2.9,27,8,4,1,True,0,1
988.43,upi,network_timeout,1,0.4,17,12,11,0,True,0,1
1462.22,upi,network_timeout,1,1.6,26,9,10,2,False,0,1
2281.81,subscription_mandate,insufficient_funds,1,3.7,28,10,2,1,False,1,0
2544.58,upi,authentication_failed,1,2.8,11,18,6,2,True,0,1
1253.85,netbanking,insufficient_funds,1,3.2,5,16,23,2,True,0,1
1000.46,upi,insufficient_funds,1,2.8,12,0,5,3,True,0,0
1353.22,netbanking,insufficient_funds,1,0.5,6,20,2,0,False,0,1
524.07,subscription_mandate,insufficient_funds,3,2.7,23,13,11,0,False,1,0
1883.11,card,insufficient_funds,1,1.4,18,16,5,1,True,0,1
2315.62,card,bank_outage,1,0.7,12,15,14,0,True,0,1
3629.8,upi,insufficient_funds,1,1.9,26,6,3,1,False,1,0
2836.1,card,bank_outage,3,4.9,2,19,5,0,True,1,1
12259.52,upi,insufficient_funds,1,0.1,3,16,12,0,True,1,1
5070.2,upi,network_timeout,2,7.1,16,10,4,1,False,0,1
4739.0,subscription_mandate,insufficient_funds,1,0.2,7,7,7,0,False,1,1
3388.8,card,insufficient_funds,1,0.7,17,23,10,2,True,0,1
3952.69,upi,bank_outage,1,0.8,5,20,11,0,True,0,1
2000.86,card,authentication_failed,2,2.7,11,17,16,1,True,0,1
2669.53,upi,high_risk_fraud,2,2.4,19,14,3,1,False,0,0
13758.35,card,card_expired,1,0.2,2,15,8,1,True,0,1
2291.47,upi,authentication_failed,4,0.0,12,13,10,1,True,0,0
736.07,upi,bank_outage,1,12.1,14,19,6,0,False,0,1
4569.35,upi,authentication_failed,1,0.8,26,17,3,0,False,0,1
5365.19,upi,insufficient_funds,3,0.1,30,6,2,0,False,0,1
2804.75,card,insufficient_funds,1,0.0,4,11,8,2,True,0,1
450.11,card,insufficient_funds,2,8.3,29,17,4,2,False,1,0
7769.38,card,network_timeout,1,5.8,31,22,2,2,False,0,1
3001.65,subscription_mandate,insufficient_funds,1,0.2,26,17,8,0,True,1,1
1845.98,subscription_mandate,insufficient_funds,1,4.3,21,13,8,2,True,1,1
7109.97,card,bank_outage,3,6.2,12,18,5,2,True,0,1
394.58,card,high_risk_fraud,3,0.5,4,17,5,1,True,0,0
2699.1,card,bank_outage,4,4.2,6,17,11,1,False,1,0
1500.1,upi,network_timeout,2,5.4,31,21,2,1,False,0,1
9348.13,card,insufficient_funds,2,1.5,31,15,3,1,False,0,1
3036.91,card,authentication_failed,1,1.0,23,13,2,1,False,0,1
1120.81,card,insufficient_funds,2,4.0,27,17,2,3,False,1,0
6798.19,card,insufficient_funds,1,0.9,16,19,12,2,True,0,1
266.9,card,card_expired,1,1.1,7,15,3,0,False,0,1
3854.94,card,insufficient_funds,2,0.2,23,2,12,3,True,0,0
782.93,upi,bank_outage,1,1.0,14,6,7,1,True,0,1
1609.7,upi,bank_outage,1,0.2,17,18,1,0,False,0,1
1965.28,card,insufficient_funds,2,0.4,19,13,3,2,False,0,1
5536.41,upi,insufficient_funds,2,1.7,25,22,4,0,False,0,1
17731.01,upi,insufficient_funds,1,0.3,19,10,3,0,False,0,0
491.96,upi,insufficient_funds,1,11.1,26,17,5,1,True,1,1
3647.05,subscription_mandate,authentication_failed,1,2.1,20,12,1,1,False,1,1
17715.77,card,bank_outage,1,3.0,7,2,7,0,True,0,1
