amount,payment_method,failure_reason,attempt_count,days_since_failure,day_of_month,hour_of_day,previous_successes,previous_failures,previous_recovery_success,is_subscription,recovery_succeeded
14834.12,card,high_risk_fraud,1,2.5,6,17,13,0,False,0,0
4102.72,upi,insufficient_funds,1,2.1,13,7,8,1,False,0,1
4210.8,upi,insufficient_funds,1,4.5,19,3,4,2,False,0,0
783.17,card,insufficient_funds,1,0.8,7,6,9,3,True,0,1
6550.73,netbanking,insufficient_funds,1,0.7,3,0,8,2,False,0,1
2036.11,upi,insufficient_funds,1,2.2,31,8,11,0,True,1,1
5929.07,card,bank_outage,3,0.7,6,10,10,0,False,0,1
3946.2,card,bank_outage,1,0.0,1,10,8,0,False,1,1
3976.91,upi,network_timeout,1,12.6,17,17,8,1,True,0,1
764.9,card,insufficient_funds,2,0.8,27,10,10,4,True,0,1
5780.19,subscription_mandate,insufficient_funds,1,2.5,14,11,13,2,True,1,1
10961.7,netbanking,insufficient_funds,1,1.7,11,23,1,0,False,1,1
5595.13,upi,insufficient_funds,2,5.6,20,13,8,0,False,0,0
2830.63,upi,card_expired,2,1.5,31,11,14,0,False,0,0
7846.86,netbanking,insufficient_funds,1,4.8,21,13,10,2,True,0,1
4211.69,card,high_risk_fraud,4,3.1,25,20,4,0,True,1,0
3790.51,card,card_expired,5,1.4,25,18,2,1,False,0,0
615.7,card,insufficient_funds,2,0.2,4,12,4,2,False,0,1
7469.33,upi,insufficient_funds,2,1.0,5,9,4,1,True,1,1
8967.35,netbanking,network_timeout,1,3.2,6,12,3,1,False,0,0
3512.62,netbanking,bank_outage,2,0.4,7,19,6,0,False,0,1
3364.83,subscription_mandate,card_expired,1,0.4,2,13,2,1,False,1,1
2617.51,card,authentication_failed,4,0.6,31,15,13,1,False,0,1
1296.4,card,insufficient_funds,4,13.3,29,12,6,0,False,0,1
2004.46,upi,insufficient_funds,1,1.4,29,15,7,0,True,1,1
6056.85,card,authentication_failed,2,0.0,24,9,4,0,False,0,1
3147.89,card,insufficient_funds,1,3.7,7,14,12,0,True,0,0
2327.64,subscription_mandate,network_timeout,1,1.2,30,10,2,0,False,1,1
2741.64,card,bank_outage,1,3.5,15,11,6,2,False,0,1
1002.62,upi,card_expired,1,0.6,8,22,4,0,False,0,1
9094.89,card,bank_outage,2,4.6,17,16,3,5,False,0,0
8886.29,card,insufficient_funds,2,4.6,1,14,5,0,True,0,1
7130.3,upi,bank_outage,4,0.7,31,15,8,0,True,0,1
2031.29,card,authentication_failed,1,4.0,28,8,12,1,True,1,1
3835.63,upi,insufficient_funds,1,3.8,29,11,4,0,False,0,1
972.36,subscription_mandate,bank_outage,2,3.1,30,19,0,0,False,1,1
920.74,upi,insufficient_funds,3,1.5,12,20,6,1,True,0,1
865.94,upi,bank_outage,1,0.3,14,14,6,0,False,0,1
2313.71,upi,authentication_failed,1,0.1,2,8,8,0,False,0,1
12823.48,upi,card_expired,3,0.2,4,17,7,1,True,1,0
1491.97,card,network_timeout,1,3.1,4,17,15,2,True,1,1
3392.43,upi,network_timeout,2,1.7,11,17,1,1,False,0,0
3254.32,card,card_expired,4,0.6,11,8,10,0,False,1,0
1667.23,upi,insufficient_funds,1,0.3,8,11,10,1,True,0,1
1579.03,upi,card_expired,1,1.0,13,11,3,0,False,0,1
989.51,upi,card_expired,1,0.4,15,20,2,2,False,0,0
11114.71,card,authentication_failed,2,1.2,18,20,3,0,False,0,1
917.54,upi,bank_outage,1,2.7,23,3,2,0,False,0,1
2792.47,upi,bank_outage,2,0.4,3,18,3,1,False,0,1
14806.54,card,insufficient_funds,1,4.3,16,15,15,3,True,1,0
1992.08,netbanking,insufficient_funds,4,1.7,9,20,2,2,False,0,0
3689.09,card,bank_outage,1,3.2,6,1,1,2,False,0,0
2049.85,upi,high_risk_fraud,1,1.9,6,11,6,0,True,0,0
802.87,upi,insufficient_funds,1,3.9,29,16,29,0,False,0,1
5397.75,card,network_timeout,1,3.9,4,10,5,2,True,0,1
4887.33,card,insufficient_funds,3,0.2,21,20,2,0,False,0,1
2193.95,upi,authentication_failed,1,4.3,6,17,4,2,True,0,1
1175.44,card,network_timeout,1,0.3,4,15,9,1,True,0,1
1204.36,card,card_expired,4,0.6,25,9,11,0,False,0,0
8827.71,upi,insufficient_funds,3,0.8,11,19,6,0,False,1,1
5560.46,card,insufficient_funds,1,2.2,14,19,19,1,False,0,1
7359.22,subscription_mandate,insufficient_funds,1,2.2,11,19,7,1,True,1,1
2274.39,card,insufficient_funds,1,0.6,20,12,5,2,True,0,0
2483.25,netbanking,bank_outage,1,7.0,19,18,2,2,False,0,1
883.71,card,card_expired,1,7.4,12,20,1,1,False,1,0
3634.77,card,network_timeout,1,1.2,13,1,8,0,False,0,1
1487.01,upi,card_expired,1,4.5,12,14,5,0,True,0,1
3239.26,card,card_expired,1,1.3,7,16,5,1,False,0,0
967.95,card,bank_outage,3,1.7,22,11,15,1,False,0,1
2758.57,upi,insufficient_funds,2,0.9,1,11,2,1,False,0,1
1154.05,netbanking,card_expired,3,1.8,20,18,16,0,True,0,1
871.56,card,network_timeout,1,2.2,17,15,10,1,True,0,1
862.74,card,high_risk_fraud,1,0.5,7,4,11,1,True,1,0
1475.82,subscription_mandate,insufficient_funds,2,11.1,27,15,3,0,False,1,0
4512.8,upi,insufficient_funds,1,0.2,8,9,11,0,True,1,1
6444.66,upi,card_expired,1,0.1,29,20,1,0,False,1,1
3589.39,upi,insufficient_funds,4,3.4,2,17,7,1,True,1,1
225.38,card,network_timeout,1,4.7,24,7,9,0,True,0,1
2080.71,netbanking,insufficient_funds,2,0.8,21,12,9,0,True,0,1
4381.67,card,insufficient_funds,2,0.6,19,11,9,1,True,0,1
3776.95,subscription_mandate,insufficient_funds,1,2.3,21,4,1,2,False,1,1
2788.0,card,card_expired,4,3.2,26,22,8,2,False,0,0
1103.42,subscription_mandate,bank_outage,2,5.5,10,10,14,0,True,1,1
3141.04,upi,bank_outage,1,0.5,21,10,9,1,False,1,1
4231.88,card,card_expired,2,2.3,3,17,6,0,True,1,1
2501.44,netbanking,bank_outage,1,9.0,7,17,4,0,True,1,1
2563.25,upi,insufficient_funds,1,0.8,27,20,3,1,False,1,1
1119.13,card,insufficient_funds,1,0.7,31,12,11,4,True,0,1
1128.25,upi,network_timeout,1,0.3,16,9,2,0,False,0,1
1490.37,upi,authentication_failed,1,3.3,19,20,0,0,False,0,1
2541.31,subscription_mandate,bank_outage,1,3.3,31,13,5,2,False,1,0
16444.78,card,card_expired,2,6.1,18,12,9,1,False,0,0
2351.6,card,card_expired,1,2.9,7,10,9,0,False,0,1
966.18,card,bank_outage,1,1.1,1,16,7,0,True,1,1
16334.02,card,insufficient_funds,1,0.6,14,7,4,0,True,0,1
6708.69,subscription_mandate,network_timeout,2,8.9,24,13,9,1,False,1,1
10388.84,card,authentication_failed,3,3.1,31,10,5,2,True,0,0
1292.21,netbanking,insufficient_funds,4,0.5,4,14,4,0,True,0,1
1188.58,subscription_mandate,insufficient_funds,1,1.4,17,11,14,1,False,1,1
3295.7,card,card_expired,2,3.1,17,3,14,1,False,0,0
2808.03,netbanking,insufficient_funds,2,5.2,20,18,8,1,True,0,1
20488.89,card,card_expired,3,3.4,30,4,4,0,True,0,1
1338.43,upi,bank_outage,1,2.6,5,11,0,0,False,0,1
743.09,card,card_expired,4,2.4,27,17,12,0,True,0,0
2586.8,card,card_expired,1,1.2,2,12,9,0,True,1,1
1249.37,card,high_risk_fraud,2,2.9,29,15,3,0,False,1,0
5497.48,card,network_timeout,1,6.6,14,0,8,3,True,0,1
1182.01,card,insufficient_funds,2,0.8,30,6,5,0,True,0,1
1334.24,card,authentication_failed,1,7.0,31,15,6,1,False,1,0
718.82,netbanking,card_expired,2,1.6,10,20,0,0,False,0,0
4030.86,netbanking,authentication_failed,1,0.0,30,12,8,0,True,0,1
6911.11,card,insufficient_funds,1,1.5,9,14,12,0,False,1,1
2262.72,upi,insufficient_funds,1,1.4,26,14,6,1,False,0,1
8107.17,upi,insufficient_funds,1,3.2,12,17,5,2,False,0,1
744.4,upi,network_timeout,1,0.2,6,15,7,2,True,0,1
3727.08,upi,insufficient_funds,1,4.7,15,8,2,3,False,0,0
1075.28,card,card_expired,1,1.4,3,17,7,1,False,0,1
2867.81,upi,high_risk_fraud,2,2.5,25,13,14,2,True,0,0
970.83,card,card_expired,1,1.0,15,10,3,1,False,0,1
961.22,upi,authentication_failed,2,0.5,23,22,12,1,True,0,1
2294.75,subscription_mandate,network_timeout,2,0.9,16,19,2,0,False,1,1
1055.23,upi,authentication_failed,1,0.6,12,11,5,0,True,0,1
268.36,subscription_mandate,high_risk_fraud,1,1.2,11,8,3,1,False,1,0
3682.8,card,network_timeout,1,0.4,21,10,8,0,True,1,1
16860.02,upi,insufficient_funds,1,1.6,15,18,0,1,False,0,0
2827.78,subscription_mandate,network_timeout,1,12.0,12,15,10,0,True,1,1
3064.66,upi,insufficient_funds,2,2.1,8,10,6,1,False,0,1
2482.8,subscription_mandate,authentication_failed,1,2.1,2,18,5,0,True,1,1
1664.54,subscription_mandate,insufficient_funds,1,3.6,2,11,4,2,True,1,1
8740.54,upi,bank_outage,1,2.1,6,10,5,2,True,0,1
7176.07,subscription_mandate,card_expired,1,9.2,16,12,2,0,False,1,1
1353.22,netbanking,insufficient_funds,1,0.5,6,20,2,0,False,0,1
1512.72,upi,card_expired,1,1.1,2,12,9,0,False,0,0
4749.67,card,network_timeout,1,2.4,21,14,3,0,False,0,1
1866.51,card,insufficient_funds,3,2.1,4,17,8,1,True,0,1
5032.58,card,bank_outage,1,1.6,25,9,5,0,True,1,1
1556.15,netbanking,high_risk_fraud,1,0.1,11,16,6,1,True,0,0
1665.47,upi,card_expired,2,0.7,1,7,10,0,True,0,0
3952.69,upi,bank_outage,1,0.8,5,20,11,0,True,0,1
2475.22,subscription_mandate,insufficient_funds,1,1.0,8,14,4,0,True,1,1
6063.4,netbanking,card_expired,1,1.1,24,13,4,3,True,0,1
4771.67,subscription_mandate,network_timeout,1,0.8,7,20,8,3,False,1,1
1301.9,netbanking,insufficient_funds,2,0.3,29,22,2,1,False,0,1
599.04,upi,card_expired,4,2.6,8,19,8,1,True,1,0
1690.61,card,bank_outage,2,5.1,31,13,11,0,True,0,1
14042.58,subscription_mandate,insufficient_funds,1,6.8,15,6,3,1,False,1,1
2367.98,card,insufficient_funds,1,1.0,23,11,13,2,True,0,1
15785.64,netbanking,card_expired,1,2.2,24,5,16,1,True,0,1
1454.48,card,insufficient_funds,1,1.2,30,7,4,4,False,1,1
12688.91,card,bank_outage,1,1.2,29,13,3,0,False,0,1
1260.54,upi,authentication_failed,2,1.0,4,9,1,0,False,1,0
1256.44,card,card_expired,1,4.0,19,13,5,0,True,1,1
1196.95,netbanking,insufficient_funds,1,0.9,8,18,10,0,False,0,1
2399.73,netbanking,insufficient_funds,1,0.9,22,15,3,0,False,0,1
2401.04,card,card_expired,1,1.1,9,11,0,0,False,1,0
2671.26,upi,authentication_failed,2,2.3,31,19,7,1,False,0,0
2340.38,card,bank_outage,2,0.1,9,12,8,0,False,1,1
1084.4,upi,insufficient_funds,1,0.1,11,18,3,0,False,0,1
1854.4,upi,card_expired,2,0.9,1,19,4,3,False,1,0
2025.67,card,network_timeout,4,0.3,15,17,4,0,True,0,0
13251.51,upi,insufficient_funds,1,11.1,29,19,10,0,True,1,0
3443.07,upi,card_expired,2,0.2,27,19,8,2,True,0,1
5346.49,upi,insufficient_funds,3,4.2,30,3,5,1,True,1,1
1673.34,card,bank_outage,1,0.9,18,12,7,1,True,0,1
2639.1,upi,card_expired,2,3.3,22,9,17,0,False,0,0
7786.17,card,card_expired,2,3.4,4,14,6,0,False,1,0
1582.09,upi,insufficient_funds,3,0.0,9,17,28,1,False,0,1
713.29,card,authentication_failed,1,6.4,9,7,12,1,True,1,1
1644.09,upi,insufficient_funds,1,0.9,22,7,3,2,False,1,1
2214.72,subscription_mandate,network_timeout,2,2.0,22,12,4,0,True,1,1
503.16,upi,bank_outage,1,1.7,8,10,3,2,False,0,1
5145.88,card,network_timeout,1,0.5,25,19,16,0,True,0,1
643.87,subscription_mandate,authentication_failed,2,0.2,27,6,21,0,True,1,1
1185.38,card,bank_outage,1,1.1,29,21,6,1,True,0,1
991.06,upi,insufficient_funds,3,1.6,30,18,7,1,False,1,1
669.29,upi,card_expired,1,0.6,30,11,7,1,False,0,1
2563.58,subscription_mandate,network_timeout,1,5.3,7,14,5,2,False,1,1
10254.58,upi,insufficient_funds,1,0.3,25,9,4,0,False,0,1
9805.35,netbanking,network_timeout,3,1.7,20,18,10,1,True,0,1
1502.68,netbanking,insufficient_funds,1,0.0,27,8,5,0,False,1,1
2543.08,card,card_expired,1,1.2,30,8,3,1,False,1,0
1892.06,upi,card_expired,3,0.5,3,8,7,1,True,0,1
4228.59,card,authentication_failed,1,2.7,30,10,6,1,False,0,1
4656.23,card,card_expired,1,2.0,21,19,0,1,False,0,0
10955.86,card,insufficient_funds,2,0.3,29,8,10,0,True,0,1
1837.92,subscription_mandate,network_timeout,1,1.6,8,4,7,0,True,1,1
953.23,card,insufficient_funds,1,1.1,1,10,8,0,True,0,1
13130.85,card,network_timeout,1,4.0,19,11,11,0,True,0,1
29732.54,upi,authentication_failed,1,4.6,5,9,3,0,False,0,1
3133.39,card,insufficient_funds,1,1.2,29,17,7,1,False,1,1
1612.97,card,insufficient_funds,1,0.7,16,11,0,0,False,0,1
922.05,subscription_mandate,insufficient_funds,1,5.4,12,19,18,1,True,1,1
4569.47,card,insufficient_funds,1,3.5,15,18,8,0,True,1,0
496.69,upi,bank_outage,1,1.3,18,12,9,0,True,0,1
3227.2,subscription_mandate,card_expired,1,2.8,12,13,1,0,False,1,1
6333.6,card,card_expired,2,2.5,1,13,10,1,True,1,0
604.38,upi,bank_outage,1,0.3,31,13,11,0,False,1,1
4289.34,upi,insufficient_funds,2,0.6,7,6,21,0,True,0,1
2573.97,subscription_mandate,authentication_failed,3,1.5,24,18,18,1,True,1,1
3257.84,upi,card_expired,1,0.3,20,18,4,0,True,0,0
1387.74,upi,high_risk_fraud,2,2.1,30,11,2,1,False,0,0
3080.33,upi,card_expired,3,1.1,24,14,7,1,True,1,0
1396.21,card,network_timeout,1,0.1,8,4,9,0,True,0,1
5266.68,netbanking,insufficient_funds,1,0.9,27,12,6,0,True,0,1
12187.82,card,insufficient_funds,1,0.8,29,20,6,0,True,0,1
1947.58,card,bank_outage,1,0.3,28,17,4,2,True,0,1
1039.87,upi,card_expired,1,8.3,21,17,5,0,True,0,0
1137.4,upi,insufficient_funds,1,1.9,12,4,17,1,True,0,1
939.51,subscription_mandate,card_expired,2,8.9,29,12,8,1,True,1,0
22512.71,upi,authentication_failed,1,3.4,2,12,4,0,True,0,1
5680.83,upi,bank_outage,1,1.6,25,3,3,0,False,0,1
3030.42,card,insufficient_funds,1,0.5,25,20,4,2,True,1,0
1754.06,upi,insufficient_funds,2,3.5,30,14,10,2,False,1,1
4226.06,card,bank_outage,1,2.0,31,12,9,0,True,1,1
1157.78,card,insufficient_funds,4,0.8,13,0,3,3,False,0,0
2381.41,upi,card_expired,3,3.1,19,7,12,1,True,0,0
1710.52,card,network_timeout,2,5.0,12,9,10,2,True,1,1
4202.83,subscription_mandate,insufficient_funds,1,1.4,28,12,0,0,False,1,1
1487.06,card,network_timeout,1,0.2,6,10,4,0,True,0,1
4107.68,upi,insufficient_funds,1,12.0,15,6,6,0,True,1,1
597.33,upi,insufficient_funds,2,0.6,20,22,2,0,False,1,1
2144.19,card,bank_outage,1,0.0,15,17,16,1,True,1,1
1845.41,card,insufficient_funds,1,2.0,30,18,0,0,False,0,1
1796.76,netbanking,card_expired,1,6.6,1,8,2,1,False,0,1
579.67,card,card_expired,2,0.7,15,22,8,1,True,0,1
3147.64,upi,card_expired,1,1.5,6,11,0,0,False,0,0
1252.34,card,high_risk_fraud,2,1.9,12,16,9,2,True,0,0
894.54,upi,authentication_failed,1,0.8,3,11,7,2,True,0,0
1179.78,upi,authentication_failed,1,8.0,3,9,1,2,False,1,0
12213.45,card,network_timeout,1,0.3,18,12,1,0,False,0,1
1655.95,netbanking,network_timeout,2,4.8,18,14,6,2,False,0,1
1507.68,card,card_expired,1,1.1,4,9,11,0,False,0,1
3052.61,upi,network_timeout,2,4.3,19,10,5,2,False,0,1
16738.29,upi,insufficient_funds,1,1.3,4,12,4,2,True,0,1
5522.83,subscription_mandate,insufficient_funds,1,1.7,24,11,10,2,True,1,0
2687.5,card,insufficient_funds,1,1.7,8,12,1,0,False,0,0
5729.71,upi,card_expired,2,1.1,23,8,9,1,True,1,0
5519.73,upi,insufficient_funds,1,0.4,10,10,8,1,False,0,1
14002.54,subscription_mandate,card_expired,1,1.7,18,9,5,0,True,1,1
4008.44,card,insufficient_funds,1,1.3,28,18,2,2,False,0,0
2338.04,card,network_timeout,1,2.7,13,19,3,1,False,0,1
1934.79,subscription_mandate,bank_outage,1,0.7,28,11,13,4,True,1,1
1212.01,subscription_mandate,insufficient_funds,3,2.8,28,14,5,0,False,1,1
438.68,netbanking,network_timeout,1,4.8,29,8,1,0,False,0,1
4922.69,card,authentication_failed,4,4.2,7,11,22,1,True,0,1
3596.26,upi,card_expired,1,0.8,27,9,10,1,True,0,1
2854.67,card,insufficient_funds,1,0.9,9,11,8,0,True,1,1
2921.25,card,insufficient_funds,1,1.6,5,9,11,0,False,0,1
8837.96,netbanking,network_timeout,2,8.4,26,2,5,0,True,1,1
2148.22,netbanking,insufficient_funds,1,0.2,20,10,3,2,False,0,1
1805.8,card,insufficient_funds,2,4.1,26,3,10,1,False,1,1
10917.51,upi,insufficient_funds,1,2.4,9,11,5,1,True,1,0
23700.98,card,insufficient_funds,2,8.5,17,13,4,0,True,0,1
7623.22,card,insufficient_funds,1,0.2,23,6,4,1,False,0,0
4758.86,card,card_expired,2,2.8,7,15,2,0,False,0,1
1298.47,card,insufficient_funds,1,3.8,30,14,9,2,True,0,1
2683.01,upi,card_expired,1,1.2,11,16,2,0,False,1,1
1500.61,netbanking,insufficient_funds,2,4.3,29,7,6,0,False,0,1
1983.95,netbanking,insufficient_funds,1,1.1,25,21,8,0,False,1,0
1531.1,upi,network_timeout,1,3.0,5,17,6,1,True,0,1
922.93,netbanking,bank_outage,2,0.5,31,11,1,0,False,1,1
2953.41,card,card_expired,2,6.3,6,22,2,1,False,1,1
1845.51,upi,network_timeout,3,2.3,3,8,4,3,True,0,1
8200.18,netbanking,network_timeout,2,1.5,11,9,17,0,True,0,1
957.38,card,authentication_failed,1,6.5,16,7,12,1,False,0,1
4059.08,upi,authentication_failed,2,1.2,23,9,4,0,True,0,1
3421.41,upi,insufficient_funds,1,1.0,9,9,3,0,False,0,1
2287.06,card,bank_outage,5,8.6,12,10,4,1,True,0,0
3243.05,card,insufficient_funds,2,0.1,14,21,4,0,True,0,1
8751.87,netbanking,authentication_failed,1,0.2,22,19,11,2,True,0,1
3485.13,upi,card_expired,1,0.8,24,19,6,1,True,0,0
1644.1,upi,bank_outage,2,2.4,14,17,1,0,False,0,1
379.32,upi,card_expired,1,3.7,28,15,8,2,True,0,0
7342.52,upi,insufficient_funds,2,0.6,22,12,7,0,False,0,1
1018.07,card,insufficient_funds,1,9.2,28,7,7,1,False,1,1
519.95,upi,insufficient_funds,1,5.0,31,20,7,1,False,1,1
846.87,netbanking,bank_outage,4,1.0,28,11,3,0,False,0,1
2404.08,upi,network_timeout,1,5.7,31,7,3,0,False,0,0
1995.3,netbanking,bank_outage,1,1.0,1,15,7,1,True,0,1
6975.69,card,insufficient_funds,1,1.1,26,8,4,2,True,0,1
1428.68,upi,high_risk_fraud,2,2.7,23,8,13,0,False,0,0
1487.8,card,network_timeout,1,5.3,19,8,8,0,True,1,1
2664.16,upi,bank_outage,1,3.6,18,9,5,1,False,0,0
579.12,card,bank_outage,2,3.0,9,20,13,0,False,0,1
3463.05,card,network_timeout,1,6.1,8,12,3,1,False,0,1
2863.72,card,bank_outage,1,1.8,21,11,6,0,True,0,1
5165.75,card,insufficient_funds,1,1.0,23,21,3,0,False,0,0
1964.6,card,card_expired,1,1.0,24,19,12,0,True,0,1
2043.36,netbanking,card_expired,2,0.6,17,18,15,0,True,0,1
2317.95,card,network_timeout,3,5.6,25,11,3,1,False,0,0
1499.27,upi,authentication_failed,1,0.9,24,14,3,0,False,1,1
4041.5,card,insufficient_funds,3,2.6,24,9,13,0,True,0,1
2785.36,upi,insufficient_funds,2,0.0,25,16,8,2,False,0,1
2317.91,upi,insufficient_funds,1,0.9,10,9,22,1,False,0,1
15510.28,upi,insufficient_funds,1,0.2,31,9,1,1,False,0,1
3219.41,card,insufficient_funds,1,0.9,11,17,12,2,True,1,1
1499.12,upi,insufficient_funds,2,0.7,31,18,4,0,False,0,1
10048.39,upi,insufficient_funds,1,4.3,18,20,7,4,True,0,1
9726.66,card,authentication_failed,1,2.3,30,20,4,1,True,0,1
1248.54,upi,authentication_failed,1,0.5,27,20,12,1,True,0,1
5779.19,card,authentication_failed,1,9.4,8,18,7,1,False,0,1
1147.18,subscription_mandate,insufficient_funds,3,1.4,23,6,6,0,False,1,1
1906.96,netbanking,network_timeout,1,2.1,19,18,5,2,False,0,0
5396.68,upi,card_expired,2,2.4,16,17,3,3,False,1,0
4078.62,upi,authentication_failed,1,1.2,31,16,4,0,True,1,1
433.36,card,insufficient_funds,2,2.0,24,10,2,1,False,0,0
5555.97,card,card_expired,3,4.5,27,17,3,1,False,1,0
899.99,upi,insufficient_funds,2,3.8,10,10,10,0,True,1,1
1326.12,netbanking,insufficient_funds,1,4.2,15,11,5,0,False,0,1
2007.52,card,bank_outage,2,0.1,13,6,2,1,False,0,0
8102.26,card,insufficient_funds,1,0.7,26,0,19,2,False,0,1
738.31,subscription_mandate,insufficient_funds,1,0.8,21,19,0,1,False,1,0
945.19,card,insufficient_funds,1,0.8,21,20,4,0,True,1,1
680.82,card,insufficient_funds,2,1.4,31,10,6,1,False,0,1
5864.86,card,card_expired,2,1.5,24,18,0,1,False,0,0
2350.35,upi,network_timeout,2,0.7,26,13,14,2,False,1,1
420.8,upi,insufficient_funds,2,2.4,9,16,4,2,False,0,1
902.78,card,card_expired,1,3.9,9,20,6,1,True,0,0
1038.22,upi,card_expired,1,1.7,9,15,2,2,False,1,0
1956.79,upi,insufficient_funds,4,1.2,9,20,6,2,True,0,1
396.24,card,insufficient_funds,1,0.1,9,12,11,0,False,0,1
2081.07,subscription_mandate,network_timeout,1,4.0,6,16,4,2,True,1,1
1409.61,card,card_expired,3,2.7,11,11,5,0,False,0,0
643.29,card,network_timeout,2,1.3,21,9,4,1,True,0,1
650.66,card,high_risk_fraud,1,10.7,3,18,0,1,False,1,0
3338.25,card,insufficient_funds,1,2.9,1,15,13,4,False,1,1
2637.71,subscription_mandate,high_risk_fraud,1,1.6,5,12,12,0,False,1,0
6658.87,card,insufficient_funds,1,4.5,16,21,4,0,False,1,1
7069.08,card,card_expired,1,0.0,29,7,7,1,True,1,0
4394.09,upi,card_expired,2,1.4,22,11,5,0,False,0,0
732.71,card,card_expired,1,2.6,21,18,14,1,True,0,1
1462.59,card,insufficient_funds,2,0.9,23,13,4,1,True,0,1
519.02,upi,network_timeout,1,3.5,23,13,7,0,True,1,1
2230.53,card,insufficient_funds,3,1.5,16,20,3,0,False,0,0
1742.31,upi,bank_outage,1,0.4,8,11,11,1,False,1,1
19716.66,card,insufficient_funds,3,0.5,16,18,6,1,True,0,0
1538.89,card,bank_outage,1,1.7,8,12,4,0,True,0,1
926.45,upi,card_expired,2,1.0,1,20,4,1,True,0,0
3628.45,upi,insufficient_funds,2,0.6,10,17,4,0,False,0,0
1776.46,card,card_expired,1,1.2,16,19,6,1,True,0,0
5312.7,upi,insufficient_funds,2,1.8,12,22,15,1,False,0,1
524.6,subscription_mandate,high_risk_fraud,2,1.5,2,14,8,1,False,1,0
1285.98,card,bank_outage,1,0.7,2,11,1,0,False,1,1
2930.5,card,insufficient_funds,1,0.3,6,12,3,0,False,0,1
6459.53,card,card_expired,2,5.3,25,2,4,0,True,0,0
5153.25,upi,network_timeout,1,0.6,21,16,3,1,False,0,1
776.84,card,insufficient_funds,2,2.5,29,13,8,1,True,1,1
4584.52,upi,card_expired,2,1.4,5,14,1,0,False,0,1
1784.32,upi,card_expired,3,0.3,6,13,3,2,False,0,0
2028.79,subscription_mandate,insufficient_funds,1,1.9,6,19,5,1,True,1,1
4642.99,card,authentication_failed,2,5.7,30,17,2,1,False,1,1
2726.37,card,card_expired,1,1.8,25,6,5,0,True,0,1
14156.26,card,network_timeout,1,0.4,12,1,3,1,False,0,0
7146.54,card,card_expired,2,2.1,10,19,4,0,False,0,0
663.97,card,bank_outage,1,2.8,10,18,0,0,False,0,1
13844.83,upi,bank_outage,2,2.5,15,11,9,0,True,0,1
7422.89,upi,network_timeout,1,0.3,17,13,18,2,True,0,1
3579.79,card,card_expired,1,6.4,7,15,5,0,True,1,0
1237.42,upi,card_expired,1,0.3,22,4,1,0,False,0,0
4953.73,card,insufficient_funds,1,0.8,19,10,8,1,False,0,1
5556.77,upi,card_expired,2,1.0,14,8,1,2,False,0,1
3486.88,card,bank_outage,1,2.6,17,15,1,0,False,1,1
5115.2,netbanking,high_risk_fraud,2,1.2,28,10,3,0,False,0,0
1462.64,netbanking,network_timeout,1,0.7,14,13,6,2,True,0,1
924.59,upi,card_expired,1,2.2,6,12,8,0,True,0,1
1866.11,upi,authentication_failed,2,3.6,23,12,4,1,False,0,1
745.11,card,card_expired,1,3.1,5,12,2,1,False,0,1
737.49,upi,insufficient_funds,1,3.1,22,18,2,0,False,0,1
5948.73,upi,network_timeout,1,2.8,8,11,7,0,False,0,1
6357.39,card,network_timeout,1,0.2,1,11,10,1,True,0,1
3602.44,card,network_timeout,1,3.0,11,6,7,0,True,0,0
12809.93,upi,card_expired,3,1.1,20,19,10,0,True,0,0
1372.98,card,bank_outage,1,1.5,25,14,8,1,True,0,1
2695.83,upi,network_timeout,1,2.3,31,11,5,0,True,1,0
2669.4,card,insufficient_funds,1,1.2,3,22,12,0,True,0,1
5408.7,upi,bank_outage,3,3.5,29,11,5,0,False,0,1
587.2,upi,insufficient_funds,3,6.4,10,17,12,0,False,1,1
1885.07,upi,network_timeout,2,0.0,2,10,17,0,True,0,1
1132.77,card,bank_outage,1,2.1,15,10,6,0,True,0,1
4786.31,card,bank_outage,2,1.4,13,12,1,0,False,0,1
4599.21,netbanking,network_timeout,1,1.0,15,22,11,2,True,1,1
12897.08,card,high_risk_fraud,3,1.0,11,19,4,3,True,1,0
4049.89,upi,insufficient_funds,3,2.0,17,19,18,1,True,0,1
2755.59,card,card_expired,1,0.4,12,8,4,0,True,1,0
2602.05,card,card_expired,2,0.0,29,14,9,1,True,0,0
18185.06,subscription_mandate,card_expired,1,0.1,29,9,14,0,True,1,1
1963.31,card,insufficient_funds,2,0.9,10,9,4,0,False,0,1
5030.47,netbanking,card_expired,2,2.8,19,4,0,0,False,0,0
5170.31,netbanking,high_risk_fraud,1,1.1,23,14,3,1,False,1,0
1162.29,card,insufficient_funds,1,0.6,12,10,13,0,False,0,1
7662.07,subscription_mandate,insufficient_funds,1,2.8,12,18,3,1,False,1,1
1253.93,upi,high_risk_fraud,1,3.3,14,20,3,1,False,0,0
4466.01,upi,bank_outage,1,0.8,26,5,5,0,False,1,1
576.01,subscription_mandate,card_expired,2,2.5,11,11,7,1,False,1,1
3551.57,card,insufficient_funds,1,1.4,5,15,2,2,False,0,1
3875.68,upi,bank_outage,2,1.6,4,10,3,0,False,0,1
8922.39,card,insufficient_funds,1,1.6,13,12,11,0,True,0,1
3656.15,card,network_timeout,1,0.9,29,17,7,2,True,1,0
1682.52,upi,card_expired,1,1.8,31,8,11,0,True,0,1
